Trip_Year,Trip_Month,Trip_Day,gender,usertype,trip_count,avg_trip_length (min)
2019,4,12,2,Customer,930,55.35544802867384
2019,4,12,2,Subscriber,11672,15.967369202650216
2019,4,13,1,Customer,5252,41.72758314292968
2019,4,13,1,Subscriber,37609,18.00471474026607
2019,4,13,2,Customer,3574,49.89939376981906
2019,4,13,2,Subscriber,14959,19.923471934398467
2019,4,14,1,Customer,4150,35.05386345381526
2019,4,14,1,Subscriber,31494,19.13262473275333
2019,4,14,2,Customer,2662,50.396024292511896
2019,4,14,2,Subscriber,12644,20.795647474427923
2019,4,15,1,Customer,1374,27.85450024260068
2019,4,15,1,Subscriber,32101,15.888320197709312
2019,4,15,2,Customer,570,54.28754385964912
2019,4,15,2,Subscriber,9391,20.68454726156249
2019,4,16,1,Customer,2095,32.83599840891011
2019,4,16,1,Subscriber,42670,15.530526911960003
2019,4,16,2,Customer,1142,29.33504086398132
2019,4,16,2,Subscriber,13553,16.23828057748592
2019,4,17,1,Customer,2099,27.13756550738447
2019,4,17,1,Subscriber,43931,14.18543701107039
2019,4,17,2,Customer,1132,47.71294169611307
2019,4,17,2,Subscriber,13923,16.97631736455266
2019,4,18,1,Customer,1887,21.641079314608724
2019,4,18,1,Subscriber,42439,14.010631730248122
2019,4,18,2,Customer,905,52.17981583793739
2019,4,18,2,Subscriber,12819,15.38088124398679
2019,4,19,1,Customer,3524,28.543473325766175
2019,4,19,1,Subscriber,39623,13.215072054109987
2019,4,19,2,Customer,1999,29.285642821410704
2019,4,19,2,Subscriber,13084,14.049611484765107
2019,4,20,1,Customer,2413,37.44439149053736
2019,4,20,1,Subscriber,21063,12.990044944531485
2019,4,20,2,Customer,1363,41.22540963560773
2019,4,20,2,Subscriber,7424,13.99639682112069
2019,4,21,1,Customer,4008,30.715331836327344
2019,4,21,1,Subscriber,26075,14.222438478747202
2019,4,21,2,Customer,2741,31.034385260853703
2019,4,21,2,Subscriber,9969,17.655436854248173
2019,4,22,1,Customer,3380,23.276794871794873
2019,4,22,1,Subscriber,28110,11.645742321830904
2019,4,22,2,Customer,1792,35.56569010416667
2019,4,22,2,Subscriber,8199,15.363806561775826
2019,4,23,1,Customer,3833,32.225537003217674
2019,4,23,1,Subscriber,47009,12.944707750998036
2019,4,23,2,Customer,2295,35.20885984023239
2019,4,23,2,Subscriber,15399,15.54499534601814
2019,4,24,1,Customer,3501,29.618637532133675
2019,4,24,1,Subscriber,49161,13.521276689516757
2019,4,24,2,Customer,2090,34.0361403508772
2019,4,24,2,Subscriber,16099,16.81341284137731
2019,4,25,1,Customer,2302,23.204887054735014
2019,4,25,1,Subscriber,40316,12.341166451698252
2019,4,25,2,Customer,1392,33.69422892720306
2019,4,25,2,Subscriber,12098,14.476764754504876
2019,4,26,1,Customer,1089,24.33884297520661
2019,4,26,1,Subscriber,26667,12.046393795077561
2019,4,26,2,Customer,444,48.95653153153153
2019,4,26,2,Subscriber,7164,12.47502559091755
2019,4,27,1,Customer,4362,32.70249885373682
2019,4,27,1,Subscriber,30972,13.672827069611262
2019,4,27,2,Customer,2538,34.643144208037825
2019,4,27,2,Subscriber,11616,14.874223771809
2019,4,28,1,Customer,2300,24.866862318840578
2019,4,28,1,Subscriber,25548,12.454972339648243
2019,4,28,2,Customer,1113,32.99664570230608
2019,4,28,2,Subscriber,8803,13.02383467757204
2019,4,29,1,Customer,1981,21.88764092209322
2019,4,29,1,Subscriber,41277,11.871655724333971
2019,4,29,2,Customer,1165,34.17768240343347
2019,4,29,2,Subscriber,12775,14.101204174820614
2019,4,30,1,Customer,1913,27.1116919323924
2019,4,30,1,Subscriber,43250,11.897906743737957
2019,4,30,2,Customer,904,33.5561209439528
2019,4,30,2,Subscriber,13550,13.138061500615006
