Trip_Year,Trip_Month,start station name,start station latitude,start station longitude,trip_count
2020,2,Columbia St & Rivington St,40.71739973,-73.98016555,9393
2020,2,Columbia St & W 9 St,40.6769993,-74.00647134,9393
2020,2,Columbus Ave & W 103 St,40.7969347,-73.9643412291,9393
2020,2,Columbus Ave & W 72 St,40.7770575,-73.97898475,9393
2020,2,Columbus Ave & W 95 St,40.7919557,-73.968087,9393
2020,2,Commerce St & Van Brunt St,40.681211700000006,-74.00860912,9393
2020,2,Concord St & Bridge St,40.69766564,-73.98476437,9393
2020,2,Concord St & Bridge St,40.698,-73.986,9393
2020,2,Congress St & Clinton St,40.6881529,-73.99520919,9393
2020,2,Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097,9393
2020,2,Court St & Nelson St,40.6763947,-73.99869893,9393
2020,2,Court St & State St,40.689,-73.992,9393
2020,2,Court St & State St,40.6902375,-73.99203074,9393
2020,2,Crescent St & 30 Ave,40.768692,-73.9249574,9393
2020,2,Crescent St & 34 Ave,40.76108,-73.930562,9393
2020,2,Crescent St & 35 Ave,40.7596276,-73.93214549999999,9393
2020,2,Crescent St & Broadway,40.7633589,-73.92864709999999,9393
2020,2,Crescent St & Ditmars Blvd,40.7787185,-73.9145645,9393
2020,2,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,9393
2020,2,Cypress Ave & George St,40.69812,-73.90271,9393
2020,2,Cypress Ave & Palmetto St,40.70157340873792,-73.90876293182373,9393
2020,2,DeKalb Ave & Franklin Ave,40.69064807082943,-73.95746178925037,9393
2020,2,DeKalb Ave & Hudson Ave,40.689888,-73.981013,9393
2020,2,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,9393
2020,2,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,9393
2020,2,Dean St & 4 Ave,40.68312489,-73.97895137,9393
2020,2,Dean St & Franklin Ave,40.67759206937376,-73.95563721656801,9393
2020,2,Dean St & Hoyt St,40.686444200000004,-73.98759104,9393
2020,2,Degraw St & Hoyt St,40.68199044270703,-73.99079024791719,9393
2020,2,Degraw St & Smith St,40.6829151,-73.99318208,9393
2020,2,Delancey St & Eldridge St,40.719383,-73.991479,9393
2020,2,Devoe St & Lorimer St,40.713,-73.95,9393
2020,2,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,9393
2020,2,Devoe St & Morgan Ave,40.713811,-73.93515,9393
2020,2,Ditmars Blvd & 19 St,40.78145,-73.9183302,9393
2020,2,Division Ave & Hooper St,40.70684203101325,-73.9544353965357,9393
2020,2,Division Ave & Marcy Ave,40.70708701,-73.95796783,9393
2020,2,Division St & Bowery,40.714193,-73.996732,9393
2020,2,Dock 72 Way & Market St,40.69985,-73.97140999999999,9393
2020,2,Dock 72 Way & Market St,40.701,-73.971,9393
2020,2,Douglass St & 3 Ave,40.6802133,-73.98432695,9393
2020,2,Douglass St & 4 Ave,40.67927879999999,-73.98154004,9393
2020,2,Driggs Ave & Lorimer St,40.72179134,-73.95041540000001,9393
2020,2,Driggs Ave & N 9 St,40.71816969454208,-73.95520135760306,9393
2020,2,Driggs Ave & N Henry St,40.72325,-73.94308000000001,9393
2020,2,Duane St & Greenwich St,40.71748752,-74.0104554,9393
2020,2,Duffield St & Willoughby St,40.69221589,-73.9842844,9393
2020,2,Dwight St & Van Dyke St,40.67363551341504,-74.01195555925368,9393
2020,2,E 10 St & 5 Ave,40.73331967,-73.99510132,9393
2020,2,E 10 St & 5 Ave,40.734,-73.995,9393
2020,2,E 10 St & Avenue A,40.72740794,-73.98142006,9393
2020,2,E 102 St & 1 Ave,40.7869946,-73.94164802,9393
2020,2,E 102 St & Park Ave,40.7904828,-73.95033068,9393
2020,2,E 103 St & Lexington Ave,40.790305100000005,-73.94755757,9393
2020,2,E 106 St & 1 Ave,40.7892529,-73.93956237,9393
2020,2,E 106 St & Lexington Ave,40.791976,-73.945993,9393
2020,2,E 106 St & Madison Ave,40.79343370000001,-73.94945003,9393
2020,2,E 109 St & 3 Ave,40.79329668,-73.9432083,9393
2020,2,E 11 St & 1 Ave,40.72953837,-73.98426726,9393
2020,2,E 11 St & 2 Ave,40.73047309,-73.98672378,9393
2020,2,E 11 St & Avenue B,40.727464206923926,-73.97950418293476,9393
2020,2,E 110 St & Madison Ave,40.796153499999996,-73.94782145,9393
2020,2,E 114 St & 1 Ave,40.79456629999999,-73.9362541,9393
